414468921,43.7786754,-79.4980623
430844033,43.7736417,-79.5085346
430846459,43.7742916,-79.5085709
430852918,43.7693551,-79.5054131
430852954,43.7685806,-79.5056662
430856769,43.7748774,-79.5098008
430856784,43.775051,-79.5090239
430856838,43.775176,-79.5096482
430856888,43.7755831,-79.5090887
430856915,43.7755351,-79.5097876
430857006,43.7753289,-79.5095227
430857009,43.774948,-79.5108266
430857028,43.7753996,-79.5103429
430858211,43.7752654,-79.5011535
430858812,43.7753511,-79.5040075
430858820,43.7769078,-79.5018226
432736565,43.7824919,-79.4900399
500889966,43.7665805,-79.4913025
547747511,43.7729915,-79.50825
547747562,43.7769982,-79.5107804
547747571,43.7760833,-79.5100558
547747612,43.7732611,-79.5080653
686065607,43.7660167,-79.5040356
686065608,43.7654936,-79.5021449
686065610,43.7663992,-79.5041925
686065611,43.7647725,-79.5018643
686065615,43.7652626,-79.5031607
686065616,43.7666228,-79.5031747
686065617,43.7658502,-79.505056
686065622,43.7659565,-79.5045665
686065624,43.766806,-79.5023631
686065627,43.7665622,-79.5034788
686065634,43.7653723,-79.5026614
686065636,43.7655321,-79.5019378
686065638,43.7652565,-79.5037722
686065639,43.7667345,-79.5026663
686065641,43.7653213,-79.5043014
686065649,43.7677714,-79.5040039
686065651,43.7665109,-79.503684
686065654,43.766364,-79.5045134
686065656,43.7680041,-79.5028944
686065657,43.765122,-79.5019899
686065664,43.7678065,-79.4959908
809275023,43.7682095,-79.5019085
809275036,43.7648213,-79.5010964
809275056,43.7671039,-79.5010223
809275058,43.7664097,-79.5008894
809275062,43.7654833,-79.5012311
809275071,43.7649262,-79.5011136
809275081,43.7659211,-79.5010444
809275083,43.7670287,-79.501326
921106667,43.774,-79.5008917
1110038797,43.7663522,-79.5014875
1110038798,43.7665383,-79.5024128
1110038800,43.766733,-79.5015062
1110038804,43.7655368,-79.5018251
1112346769,43.7734939,-79.5053471
1112346796,43.7740867,-79.5009296
1112358368,43.7743194,-79.5026056
1112358369,43.7738983,-79.5024242
1112358385,43.774463,-79.5024526
1112666370,43.772465,-79.5035719
1112696786,43.7731818,-79.5056741
1112700384,43.7774265,-79.4961553
1132520388,43.7725446,-79.5104978
1132520996,43.7737333,-79.5079019
1132520998,43.7734415,-79.5077583
1132520999,43.7736286,-79.5076237
1132521002,43.7735259,-79.5073296
1245014861,43.7667992,-79.4965091
1245014866,43.7672468,-79.4949405
1245014867,43.7664463,-79.4941429
1245014871,43.7686222,-79.4959928
1287736695,43.7744398,-79.4978428
1287736702,43.7744436,-79.4998339
1353171756,43.7770821,-79.4973585
1390247799,43.7675347,-79.4906322
1390247802,43.7675697,-79.4899277
