osmid,lat,lng,names
7281185757,44.2267171,-76.4939675,
7281185758,44.2265326,-76.4934629,
7281185759,44.2270045,-76.4934666,
7281185760,44.2271166,-76.4934679,
7281185763,44.2275912,-76.4935146,
7281185764,44.2275912,-76.4934659,
7281185765,44.2276514,-76.493565,
7281185766,44.2277039,-76.4936727,
7281185767,44.227673,-76.4931512,
7281185768,44.2274281,-76.4933599,
7281185770,44.2263229,-76.4934519,
7281185771,44.2265319,-76.4935524,
7281185772,44.2262532,-76.4935407,
7281185773,44.2263925,-76.493541,
7281185778,44.2276346,-76.4923992,
7281185781,44.2272854,-76.4919506,
7281185783,44.2270237,-76.4948449,
7281191185,44.2254842,-76.4952783,
7281191186,44.2254194,-76.4950936,
7281191187,44.2254358,-76.4948246,
7281191188,44.2255535,-76.4948284,
7281191189,44.2248792,-76.4916672,
7281191193,44.2253927,-76.4921527,
7281191194,44.2250426,-76.4923218,
7281191196,44.2256266,-76.4922897,
7281191197,44.2256861,-76.4918964,
7281191201,44.2260004,-76.4922247,
7281191202,44.2258591,-76.4926077,
7281191203,44.2258148,-76.4925194,
7281191205,44.2259437,-76.4931495,
7281191206,44.2258913,-76.4928313,
7281191207,44.2259411,-76.4927128,
7281191208,44.2258645,-76.4926408,
7281191209,44.2260013,-76.4927173,
7281191210,44.2255544,-76.4930366,
7281207385,44.2271502,-76.4947194,
7281207386,44.2269785,-76.4954851,
7281207387,44.2268579,-76.4952903,
7281207388,44.2267225,-76.495488,
7281207389,44.2268763,-76.4946389,
7281207391,44.2262777,-76.4943224,
7281207392,44.2263767,-76.494322,
7281217940,44.2230633,-76.4995692,
7281217942,44.2234182,-76.4996088,
7281224165,44.2226391,-76.4926593,
7281224172,44.2220486,-76.4914543,
7281224176,44.2226341,-76.4958168,
7281224178,44.2229124,-76.4950829,
7281224179,44.2230379,-76.4950916,
7281224183,44.2224899,-76.4899209,
7281232389,44.221953,-76.4902106,
7281232851,44.2215972,-76.5017421,
7281232865,44.2215674,-76.5017309,
7281232866,44.2214115,-76.5015794,
7281232868,44.2224279,-76.4980619,
7281232869,44.2224089,-76.4982823,
7281261048,44.2246222,-76.496757,
7281261049,44.2249782,-76.4976517,
7281261050,44.2248273,-76.4974532,
7281261052,44.224892,-76.4970108,
7281261061,44.2253418,-76.497545,
7281261062,44.2253346,-76.4975882,
7281261063,44.2254504,-76.4978677,
7281261064,44.2253245,-76.4979572,
7281261065,44.2253816,-76.4980999,
7281261068,44.2256953,-76.4979086,
7281261070,44.2255899,-76.4982789,
7281261071,44.2254988,-76.4980943,
7281261084,44.2257946,-76.4971153,
7281264447,44.227157,-76.4994682,
7281264451,44.2273641,-76.4985255,
7281264452,44.2274152,-76.4982531,
7281264453,44.2274083,-76.4981058,
7281264455,44.2273007,-76.4978035,
7281264456,44.22743,-76.4985481,
7281264457,44.2274777,-76.4982743,
7281264458,44.2269225,-76.4987469,
7281264465,44.2270907,-76.4977294,
7281264466,44.2272974,-76.4986587,
7281264467,44.2272661,-76.4986111,
7281264468,44.2273702,-76.498493,
7281264469,44.2273359,-76.4984746,
7281264470,44.2274092,-76.4982849,
