osmid,lat,lng,names
7337314485,42.3064762,-83.0670697,
7337314486,42.3067337,-83.0668314,
7337314487,42.3061612,-83.0671187,
7337314494,42.3043002,-83.0657484,
7337314497,42.3044995,-83.0651155,
7337314498,42.3047144,-83.0652397,
7337314499,42.3046336,-83.0646897,
7337314500,42.3047439,-83.0651362,
7337314501,42.3046289,-83.065062,
7337314505,42.3045927,-83.0645578,
7337314507,42.3069465,-83.0661816,
7337314510,42.3076258,-83.0666179,
7337314513,42.3084137,-83.0671278,
7337314515,42.3089376,-83.0673415,
7337314516,42.3084493,-83.0670269,
7337314518,42.3080051,-83.0667393,
7337314527,42.3084429,-83.0657276,
7337314536,42.3083372,-83.066024,
7337314537,42.3082219,-83.0662322,
7337314538,42.3087157,-83.0663685,
7337314539,42.3083063,-83.0661108,
7337314540,42.3083715,-83.0659277,
7337314544,42.3089792,-83.0672441,
7337314546,42.3080411,-83.0666392,
7337314560,42.3083098,-83.0670605,
7337314561,42.3080856,-83.0676953,
7337314562,42.3083449,-83.0669594,
7337314563,42.3076699,-83.0668781,
7337314569,42.3073446,-83.0663119,
7337314570,42.3072874,-83.0654942,
7337314571,42.3070026,-83.0653159,
7337314572,42.3071431,-83.0654038,
7337314574,42.3068333,-83.0655767,
7337314575,42.3070401,-83.0649455,
7337314576,42.306803,-83.0648969,
7337314582,42.3071582,-83.0650257,
7337314585,42.3071362,-83.0650095,
7337314586,42.3070046,-83.064922,
7337314588,42.3068341,-83.0648197,
7337314592,42.3050727,-83.0636483,
7337314594,42.3049818,-83.0636214,
7337314600,42.3054,-83.0662148,
7337314601,42.305224,-83.0663846,
7337314602,42.3051957,-83.0656509,
7337314604,42.3048835,-83.0653937,
7337314610,42.3049752,-83.0645724,
7337314612,42.3050219,-83.0648093,
7337314613,42.305541,-83.0651451,
7337314614,42.3055611,-83.0649924,
7337314615,42.3057373,-83.0638935,
7337314617,42.3056813,-83.0640784,
7337314619,42.3056624,-83.0642221,
7337314621,42.3054505,-83.0640155,
7337314623,42.3054748,-83.063946,
7337314626,42.3063081,-83.0644897,
7337314627,42.3059776,-83.0654275,
7337314632,42.3063351,-83.064386,
7337314635,42.305012,-83.0635294,
7337314636,42.3042869,-83.0657909,
7337314637,42.3040392,-83.0665854,
7337314638,42.3040018,-83.0667052,
7337314639,42.3037046,-83.0676584,
7337314660,42.3042793,-83.0673232,
7337314670,42.3049994,-83.0683229,
7337314671,42.3049673,-83.0684079,
7337314686,42.3072455,-83.0677,
7337314688,42.3071936,-83.0678476,
7337314689,42.3070775,-83.0680369,
7337314694,42.3071263,-83.0683049,
7337314697,42.3072944,-83.0683873,
7337314698,42.3072597,-83.0684819,
7337314699,42.3083517,-83.0691789,
7337314704,42.3068732,-83.0693516,
7337314719,42.3066135,-83.0700522,
7337314731,42.3070764,-83.0698788,
7337314754,42.3077347,-83.0666884,
7337314755,42.3070722,-83.0649648,
7337314756,42.3057075,-83.063981,
7337314806,42.3057572,-83.0682677,
7337314807,42.3057073,-83.0684152,
7337314808,42.3056759,-83.0683941,
7337314809,42.3057267,-83.0682487,
7337314810,42.3057331,-83.0684348,
7337314811,42.30562,-83.0683566,
7337314813,42.3056013,-83.0688131,
7337314814,42.3055115,-83.0687538,
7337314817,42.3061048,-83.0686669,
7337314821,42.3068165,-83.069163,
7337314822,42.3064064,-83.0691054,
7337314824,42.306004,-83.0691563,
7337314826,42.3058134,-83.0689298,
7337314827,42.3060356,-83.0690704,
7337314832,42.3054625,-83.0695755,
7337314833,42.3055467,-83.0693275,
7337314834,42.3055912,-83.0693558,
7337314835,42.3055076,-83.0696042,
7337314836,42.3055467,-83.069488,
7337314837,42.3055019,-83.0694595,
7337314842,42.3080309,-83.0689741,
7337314844,42.3082871,-83.0682232,
7337314860,42.307431,-83.0714624,
7337891588,42.3069847,-83.0692702,
7337891594,42.3082753,-83.0698559,
7337891596,42.3079344,-83.0695615,
7337891600,42.3079999,-83.0693604,
7337891601,42.3072355,-83.0688889,
7337891606,42.3071077,-83.0692697,
7341149681,42.2981257,-83.059942,
7341214112,42.298368,-83.0646288,
7341214173,42.2988046,-83.0647904,
7341214185,42.2987213,-83.065355,
7341214187,42.2988293,-83.0650017,
7341214191,42.2989107,-83.0647044,
7341214195,42.2982847,-83.0665648,
7341214203,42.2981483,-83.0663113,
7341214204,42.298427,-83.0657132,
7341214214,42.2982282,-83.0663301,
7341214215,42.2984057,-83.0664776,
7341214217,42.2987319,-83.0658037,
7341214218,42.2985331,-83.0656401,
7341214225,42.2983436,-83.0666143,
7341214227,42.2985379,-83.0653493,
7341214228,42.2982584,-83.065116,
7341214317,42.3008623,-83.0635638,
7341214363,42.3031516,-83.0647395,
7341214364,42.3013104,-83.0630521,
7341214365,42.3010475,-83.0631464,
7341214366,42.3018774,-83.063683,
7341214367,42.3018765,-83.0639117,
7341214368,42.3012372,-83.0632693,
7341214369,42.3019443,-83.0634626,
7341214385,42.3013829,-83.0628418,
7341214402,42.3016643,-83.0625552,
7341214408,42.301622,-83.0625294,
7341214412,42.3004681,-83.0619903,
7341214415,42.3012043,-83.0625096,
7341214416,42.3013242,-83.0625846,
7341214417,42.3012653,-83.0625478,
7341214419,42.3045039,-83.0646131,
7341214422,42.3040886,-83.0641132,
7341214424,42.3045545,-83.0644434,
7341214425,42.3048488,-83.0635388,
7341214427,42.3045322,-83.0645181,
7341214428,42.3046869,-83.0645202,
7341214431,42.3037485,-83.0627001,
7341214432,42.3036692,-83.063098,
7341214437,42.3035426,-83.0634582,
7341214439,42.3033928,-83.0637848,
7341214444,42.3034873,-83.0637382,
7341214445,42.3035314,-83.0636062,
7341214446,42.3041264,-83.064005,
7341214447,42.303988,-83.0640505,
7341214448,42.3040257,-83.0639428,
7341214451,42.3042665,-83.0632605,
7341214452,42.3043639,-83.0633267,
7341214454,42.3043069,-83.0631532,
7341214459,42.3037207,-83.0627785,
7341214460,42.3038031,-83.0628311,
7341214461,42.3037591,-83.0629631,
7341214465,42.3060261,-83.0652913,
7341214467,42.3057413,-83.0647726,
7341214468,42.3056027,-83.0646763,
7341214495,42.3068195,-83.0666424,
7341214564,42.3044059,-83.0658168,
7341214565,42.304488,-83.0655671,
7341214566,42.3043795,-83.0654968,
7341214587,42.3034211,-83.0636942,
7341401716,42.3020401,-83.0621002,
7341401720,42.3018191,-83.06197,
7341401727,42.3017155,-83.0616681,
7341401730,42.3016524,-83.0618565,
7341401732,42.3038406,-83.0616725,
7341401735,42.3036967,-83.0620864,
7341401736,42.3037717,-83.0618707,
7341401737,42.3034536,-83.0616787,
7341401738,42.3039159,-83.0614558,
7341401739,42.3031834,-83.0606096,
7341401740,42.3040234,-83.0611467,
