osmid,lat,lng,names
1403685633,43.0103409,-81.2770757,
1403685649,43.0103444,-81.2726604,
1403685650,43.0103448,-81.2766665,
1403685654,43.0102606,-81.2771262,
1403685666,43.0103678,-81.2710534,
1403685702,43.0104678,-81.2715422,
1403685709,43.0104773,-81.2707908,
1403685720,43.0104955,-81.2717356,
1403685722,43.0105463,-81.2714372,
1403685736,43.0106279,-81.2764245,
1403685752,43.010564,-81.2770756,
1403685824,43.0107214,-81.2693773,
1403685857,43.0107873,-81.2719568,
1403685875,43.0108211,-81.2793611,
1403685877,43.0108155,-81.2702919,
1403685901,43.0108379,-81.2691649,
1403685914,43.0108808,-81.2704085,
1403685916,43.0108859,-81.2695199,
1403685918,43.0108524,-81.2792567,
1403685942,43.0109408,-81.2717114,
1403685976,43.0110268,-81.2794619,
1403685982,43.011061,-81.2791159,
1403686014,43.0110932,-81.2792509,
1403686031,43.0111103,-81.2713144,
1403686047,43.0111373,-81.2730942,
1403686165,43.0115455,-81.277738,
1403686311,43.0117727,-81.2800503,
1403686387,43.0119607,-81.2794019,
1403686396,43.0119818,-81.2799585,
1403686401,43.0120381,-81.2791684,
1403686406,43.012025,-81.2801932,
1403686427,43.0120553,-81.2796926,
1403686429,43.0120785,-81.2800081,
1403686450,43.0121074,-81.2799105,
1403686463,43.0121218,-81.2797284,
1403686483,43.0121684,-81.2802662,
1403686495,43.0121701,-81.2795767,
1403686497,43.0121557,-81.2797476,
1403686510,43.0121689,-81.2799451,
1403686513,43.0121799,-81.2785068,
1403686525,43.0122014,-81.2785954,
1403686581,43.0123316,-81.2798417,
1403686587,43.0124134,-81.2789915,
1403686591,43.012377,-81.2796836,
1403686605,43.0124143,-81.2732415,
1403686618,43.012448,-81.2793638,
1403686638,43.0125067,-81.2791559,
1403686652,43.0132023,-81.2726618,
1403686659,43.0126039,-81.2797146,
1403686667,43.0126201,-81.2743983,
1403686668,43.0126711,-81.2794886,
1403686695,43.0128716,-81.2796008,
1403686763,43.0130623,-81.2747267,
1403686779,43.0131442,-81.2778066,
1403686781,43.0132051,-81.2747425,
1403686817,43.0133545,-81.2746014,
1403686849,43.0134777,-81.2748435,
1403686904,43.0135884,-81.2725913,
1403686938,43.0137671,-81.2757395,
1403686983,43.0139298,-81.2664689,
1403687030,43.0140939,-81.2723021,
1403687091,43.0142592,-81.2669307,
1403687169,43.014393,-81.2671361,
1403687227,43.0144384,-81.2714737,
1403687249,43.0146978,-81.2727583,
1403687280,43.0149399,-81.2742041,
1403687331,43.0153082,-81.2726816,
1403687346,43.0152889,-81.2726087,
1403687395,43.0154325,-81.2729291,
1411701392,43.0116924,-81.2642068,
1411701394,43.0110382,-81.2635196,
1411701404,43.0102281,-81.2626686,
1446318910,43.0017602,-81.2648539,
1446318912,43.0017988,-81.2677191,
1446318936,43.0026479,-81.2653193,
1501627161,43.0013301,-81.2656737,
1551147348,43.0046844,-81.2672553,
1551246968,43.008246,-81.2752719,
1551247196,43.0105382,-81.2735942,
1551247239,43.0112557,-81.2738158,
1552254588,43.0106118,-81.2629365,
1552254592,43.0110882,-81.2634364,
1552254623,43.0114672,-81.2638469,
1552254629,43.012167,-81.2645686,
1556496407,43.0061154,-81.2709667,
1556496429,43.0068069,-81.2701243,
1556496433,43.0072946,-81.2700337,
1556496455,43.0077371,-81.2733447,
1556496472,43.0080398,-81.2763675,
1557328048,43.0017093,-81.2650177,
1557328080,43.0027265,-81.2655751,
1557328082,43.0027733,-81.26538,
1557328089,43.0033723,-81.2667178,
1557328093,43.0035805,-81.265999,
1557328095,43.0036205,-81.2658222,
1557328099,43.0037945,-81.2659305,
1557328114,43.0042305,-81.2822279,
1557328123,43.0044526,-81.2628927,
1557328125,43.0045099,-81.2816067,
1557328131,43.004636,-81.2629867,
1557328155,43.0054403,-81.2646334,
1557328164,43.0057142,-81.2635487,
1557328179,43.0062455,-81.2746143,
1557328194,43.0066481,-81.2734694,
1557328200,43.0072238,-81.2655198,
1557328215,43.0076603,-81.2656582,
1557328217,43.0077055,-81.2658545,
1557328310,43.0086227,-81.2697038,
1557328327,43.0089605,-81.2695962,
1557328330,43.0092055,-81.2726705,
1557328331,43.0092306,-81.2727786,
1557328337,43.00927,-81.2730476,
1557328346,43.0092896,-81.2723751,
1557328350,43.0093141,-81.2733896,
1557328352,43.0093615,-81.2704054,
1557328360,43.0093529,-81.2736311,
1557328364,43.0093594,-81.2736713,
1557328366,43.009382,-81.2736662,
1557328369,43.0094008,-81.2719348,
1557328370,43.0094133,-81.2741029,
1557328379,43.0095306,-81.2725052,
1557328382,43.0095227,-81.2729459,
1557328386,43.0095699,-81.2739248,
1557328397,43.0097638,-81.2720539,
1557328398,43.0097696,-81.2741951,
1557328400,43.0098256,-81.2731189,
1557328406,43.0099194,-81.2735451,
1557328408,43.0099581,-81.273503,
1557328411,43.010014,-81.2733164,
1557328415,43.0100793,-81.2730582,
1557328417,43.0102291,-81.2725207,
1557328420,43.010248,-81.2701571,
1557328426,43.0104634,-81.2740051,
1557328438,43.0106105,-81.270542,
1557328475,43.0114393,-81.2714433,
1557328480,43.0115899,-81.2716944,
1557328531,43.0123378,-81.2734249,
1557328543,43.0124511,-81.2735731,
1557328556,43.0126695,-81.2738203,
1557328569,43.0128837,-81.2739275,
1557328588,43.013358,-81.2741757,
1557328606,43.0140276,-81.2766732,
1557328612,43.0143287,-81.2746839,
1557328613,43.0149633,-81.2767045,
1558352273,42.9978871,-81.2749174,
1558352284,42.9988008,-81.2763507,
1558352285,42.9988808,-81.2762266,
1558352286,42.9989526,-81.2763707,
1558352296,43.0001748,-81.2826643,
1558352317,43.0019906,-81.2763474,
1558352319,43.002056,-81.2765335,
1558352327,43.0026442,-81.272617,
1558352333,43.0031636,-81.273061,
1558352347,43.005504,-81.2782699,
1558352351,43.0058067,-81.2770486,
1558352354,43.0058329,-81.2769013,
1558352362,43.0059864,-81.2769162,
1558352373,43.0063691,-81.2751405,
1558352376,43.0067548,-81.2754651,
1558352408,43.0076528,-81.2773932,
1558352410,43.0076732,-81.2772468,
1558352428,43.0078307,-81.270717,
1558352429,43.0078945,-81.2793784,
1558352448,43.0079965,-81.269921,
1558352449,43.0080496,-81.2737927,
1558352452,43.0080724,-81.2706178,
1558352453,43.0080883,-81.2707822,
1558352461,43.0082178,-81.278938,
1558352463,43.0082514,-81.2788012,
1558352476,43.0083716,-81.2727416,
1558352478,43.0084228,-81.2764857,
1558352480,43.008565,-81.271404,
1558352483,43.008767,-81.2718388,
1558352490,43.0088673,-81.2715977,
1558352496,43.0089836,-81.2713199,
1558352515,43.0094183,-81.2718172,
1558352517,43.0097768,-81.2742947,
1558352518,43.0100821,-81.2733102,
1558352526,43.011132,-81.277399,
1559515603,42.9987461,-81.2720273,
1559515729,43.0091228,-81.2725697,
1561679554,43.0077741,-81.2730612,
1561679556,43.0078606,-81.2727624,
1561679561,43.0079444,-81.272875,
1562671236,43.0102544,-81.2773214,
1566262138,43.0069327,-81.2665441,
1566304097,43.0081972,-81.2701928,
1566304130,43.0082345,-81.2700104,
1566304138,43.0087601,-81.2701117,
1566304141,43.0083679,-81.2701205,
1566304158,43.0081006,-81.2702035,
1578888606,42.9979144,-81.2760906,
1580167368,43.0045105,-81.2626471,
1580167383,43.0046889,-81.2627485,
1580167447,43.0055459,-81.2645413,
1580167477,43.0057845,-81.2633071,
1580167608,43.0068316,-81.2640864,
1580167622,43.0068882,-81.264089,
1580167722,43.0079447,-81.2632082,
1580167757,43.0080561,-81.2630295,
