osmid,lat,lng,names
3592929477,43.5379299,-80.2174758,
3592929478,43.5378826,-80.217194,
3592929508,43.5408815,-80.214413,
3592929550,43.5385995,-80.219723,
3592929554,43.5380614,-80.2184355,
3592929558,43.5378098,-80.2176385,
3592929559,43.5392826,-80.2189619,
3594249410,43.5351674,-80.2286339,
3594249413,43.5353855,-80.2296922,
3595319277,43.5408444,-80.214404,
3622290371,43.5258497,-80.2222844,
3622290376,43.5259355,-80.223385,
3622731422,43.5337734,-80.2172036,
3622731425,43.5345416,-80.2218131,
3622731426,43.5342601,-80.2214195,
3622731428,43.5345498,-80.2289331,
3622731430,43.5345861,-80.2292489,
3671084310,43.5248335,-80.227199,
3671084311,43.5249728,-80.227235,
3671089160,43.5247086,-80.2283103,
3671089162,43.5247134,-80.2285244,
3671089165,43.5253159,-80.2277098,
3671089166,43.525348,-80.2279202,
3671089173,43.5255345,-80.2283,
3671089174,43.5255728,-80.2279167,
4578196008,43.5331029,-80.2295668,
4578196013,43.5328056,-80.2298608,
4578196017,43.5297604,-80.2262921,
4628778821,43.5247522,-80.2201871,
4628778822,43.5241625,-80.2219555,
4628778827,43.5243899,-80.221525,
4628778828,43.5242148,-80.2210533,
4628778829,43.5247662,-80.2203207,
4628778830,43.524721,-80.2200143,
4628778831,43.5251516,-80.2197699,
4628778835,43.5245376,-80.2213249,
4628778836,43.5242507,-80.2240558,
4628778837,43.5242115,-80.2225687,
4628778839,43.5246196,-80.2220723,
4628778840,43.5247516,-80.2222219,
4628778841,43.5241733,-80.2230139,
4628778844,43.5244448,-80.2218741,
4628778847,43.5252672,-80.2210817,
4628778849,43.5245778,-80.2220248,
4628778852,43.5244098,-80.2238211,
4628778853,43.5241387,-80.2234447,
4628778855,43.5242905,-80.2216967,
4628784468,43.5249248,-80.2241199,
4628784469,43.5245088,-80.2246698,
4628784471,43.5249856,-80.224197,
4628784475,43.5246801,-80.2247797,
4628784476,43.5248051,-80.2249414,
4628784477,43.5257147,-80.2246738,
4628784481,43.5253347,-80.223895,
4628784482,43.5255829,-80.2238563,
4628784484,43.5258677,-80.2231626,
4628784485,43.5252139,-80.2240609,
4628784486,43.5252749,-80.2242791,
4628785199,43.525716,-80.2226856,
4628785203,43.5259312,-80.2225543,
4636068491,43.5315595,-80.2269602,
4636068493,43.5308811,-80.2265674,
4636070649,43.5310947,-80.2276349,
4636070650,43.5306079,-80.2269416,
4636074130,43.5307286,-80.2271184,
4636077180,43.532148,-80.226361,
4636077425,43.5314738,-80.226842,
4636077426,43.5317221,-80.226791,
4636085709,43.5332322,-80.2292654,
4636085710,43.5333613,-80.2288845,
4636085711,43.5336898,-80.2284241,
4636085712,43.5335748,-80.2294467,
4636100768,43.533472,-80.2295991,
4636100773,43.534057,-80.2289598,
4636106496,43.5338901,-80.2304848,
4636106498,43.5343869,-80.2305215,
4636106501,43.5350643,-80.2313559,
4636106594,43.5347424,-80.2311616,
4636106595,43.5347927,-80.2316084,
4636117430,43.5334652,-80.22811,
4636122824,43.5333453,-80.2279394,
4636499730,43.5338921,-80.2332113,
4636499732,43.5340181,-80.2321065,
4636499735,43.5339184,-80.231308,
4636499736,43.5343083,-80.2315852,
4636499739,43.534154,-80.231625,
4636499740,43.5343961,-80.2315498,
4636499741,43.5338056,-80.2317162,
4636499742,43.5339991,-80.2317842,
4636499743,43.5342522,-80.2317787,
4636499744,43.5338871,-80.2321107,
4636499745,43.5341032,-80.2321098,
4636499747,43.5340372,-80.2324978,
4636499748,43.534126,-80.2325948,
4636499749,43.5341621,-80.2325634,
4636499750,43.5340298,-80.2326709,
4636499751,43.5339433,-80.2326679,
4636499752,43.5341066,-80.2327483,
4636499753,43.5341506,-80.2327513,
4636504012,43.5331326,-80.2276317,
4636505002,43.536428,-80.2265733,
4636505003,43.5363979,-80.2268096,
