u,v,length
31920104,31920374,97.2800812563176
31920269,7225186109,65.86648773966637
31920364,31920374,74.95014819690311
31920364,7225186121,90.23451810451144
31920364,13443716854,150.63283436572715
31920374,253291177,36.46113163233436
31920374,31920104,97.2800812563176
31920374,31920364,74.95014819690311
250003700,13204072484,7.796910049215579
250003700,13204072481,7.395379167887182
250003700,13204072482,8.676033431000324
250003700,13204072483,8.514447503858841
250003703,13055110362,6.91072705525163
250417681,7341214317,24.077546762404253
250417682,4813000850,21.02595095610895
250417906,12874074193,4.681383438128361
250417906,12875630250,6.021728222913945
250417906,12875630263,5.995745085320399
250417907,10037007991,9.520408032087245
250417907,10037007995,6.332711556054066
251548048,10037007886,14.281123643458656
253290536,593033016,12.820079707551578
253290536,4703074568,63.10956697766143
253290536,1738814234,19.672153979671943
253290536,7341214173,11.597930084959968
253291176,253291177,11.741747499124715
253291176,10037007926,195.93740410361931
253291176,10732794732,163.9984764646113
253291177,31920374,36.46113163233436
253291177,253291176,11.741747499124715
253291177,10732794740,27.21871873957391
253291184,10732794732,45.58425647593311
253665875,7344247826,5.5738529022093735
253665875,7344247828,9.603237335738628
253665875,7344228376,9.411351925773571
256915543,13208005857,9.703422205878306
256915543,256915557,7.8103433028718685
256915543,7357389595,146.6147584111992
256915546,10036990168,9.289222580124667
256915556,10036990167,9.562444113165931
256915557,13208005856,9.23940591624216
256915557,256915543,7.8103433028718685
256915588,7349773881,11.830392828695064
256915735,13207883658,7.857727643734606
256915735,257490271,60.483140336335275
256915735,256915740,9.460796236193959
256915740,13207883657,7.367747389005773
256915740,256915735,9.460796236193959
256915740,4833057131,46.67585212739943
256915792,256916049,58.31779929503955
256915792,13438314585,11.224861373922016
256915792,7341214408,101.62904956436586
256915794,3784892382,14.91598365039712
256915794,13712291773,3.944459837290141
256915794,7337314755,86.87441999902656
256915800,13207897599,7.599717976182987
256915800,13680160831,212.7504204033533
256915800,4813001135,238.3186893290073
256916047,7341214365,21.285680790964438
256916047,7341214317,19.436374405622793
256916047,4813000850,17.74174888100025
256916049,256916087,35.03314500180259
256916049,256915792,58.31779929503955
256916049,7341214417,10.004893690710249
256916087,13438314519,128.23205655883527
256916087,256916049,35.03314500180259
256916087,7341214408,8.428699360039953
256916273,12873950474,7.022908192329997
256916273,257641150,66.33319851367594
256916273,13339217042,157.62253069021753
256916275,12873950499,7.465425889702294
256916275,13204072431,10.155521493431232
256916275,1133047011,11.116894631114555
256916275,13346195732,31.562089587086774
256916276,13204072411,7.551950595601766
256916276,13204072414,8.425951109456621
256916276,12873974122,5.02509681579904
256916276,12873974116,8.452021531214516
256917001,13208514248,8.803531394265303
256917415,13208543518,9.123450801820255
256917453,13208534523,44.61767473016519
256917466,4813001165,26.858879503268117
256917466,3766711868,9.236609296883017
256917466,13208527766,8.849354868648522
256917553,13208534513,39.21289461526087
256917789,13208574368,8.590928017086265
256917789,4330096395,22.714400832915054
256917789,10700618705,28.44928753092924
256917796,13208574343,4.6227978550308215
256917796,13208574336,49.85656368277372
256917796,13208574341,7.534361250790755
256917970,11837596239,8.576488462148916
256917973,256918236,27.01006434136988
256917973,13226430254,6.080316282167881
256918026,4813001170,42.51394556210279
256918026,13226430263,4.98137719403145
256918026,13226541916,8.07131689774626
256918147,593032995,7.114471820863826
256918147,13226430270,7.509036995203635
256918147,13226430269,12.149283674815916
256918147,256918663,108.79240248011502
256918150,11837596245,6.021711210679472
256918176,256918301,25.120720117987496
256918176,13226430228,7.412497419382345
256918176,256918619,57.88733250785988
256918187,256918301,19.566314332237212
256918187,4813001170,22.356898011693925
256918187,13226430249,6.325814813571741
256918208,13226541951,4.667576345851948
256918208,4330096220,29.359096584452672
256918208,4330096394,36.84548020653524
256918208,13226542042,10.228477904341588
256918215,13226541923,4.422354815138246
256918215,13226541956,41.10630197671866
256918215,13226541962,13.904760392845683
256918236,13226430263,39.11081566498733
256918236,256917973,27.01006434136988
256918236,13226543924,8.20749716607027
256918301,256918187,19.566314332237212
256918301,13208574390,8.102474601857912
256918301,256918176,25.120720117987496
256918592,4330106648,6.312943884411935
256918592,13208574338,7.667299473058161
256918592,13208574331,7.2494257991294395
256918592,13208574336,6.106197293781643
256918619,13226430225,6.603466950711909
256918619,10700618705,28.738566478426776
256918619,256918176,57.88733250785988
256918631,13226430235,5.520876189756512
256918631,4330106648,49.27953347101511
256918642,13226430278,41.65833213019235
256918642,13226430268,8.324521005504323
256918642,13208574390,70.81464043874415
256918659,10700618709,19.008509106539545
256918659,10700618711,96.7825344599241
256918659,256918660,74.41520838498394
256918660,256918659,74.41520838498394
256918663,13226430272,10.577771232813623
256918663,11837596245,36.08606599679661
256918663,256918147,108.79240248011503
257489062,12873974121,5.667693146837455
257489062,13201761456,80.81701748063016
257489062,13204072411,81.7933279930385
257489116,13201761456,10.069098740752885
257489116,4813000864,46.935597827301834
257489116,257489322,42.028223562818326
257489313,13207883626,6.519981910431862
257489313,13401541645,6.514428564843279
257489313,13401541644,6.924672444282698
257489313,13204076776,9.280388566851972
257489322,257489116,42.028223562818326
257489322,4813000867,262.73985034211245
257489322,13201761449,8.201247004947637
257490251,13204076702,36.38579003499616
257490251,13204072491,37.588475018426365
257490251,257490256,267.64896064600316
257490256,257490251,267.64896064600316
257490256,13204072492,36.53789273735111
257490256,13204076705,36.26839358639697
257490271,13207877035,8.283399271087587
257490271,4216237445,10.14021897784605
257490271,256915735,60.483140336335275
257490302,13207897550,4.83642451264323
257490302,13207897569,4.282125000297761
257490302,13207897567,54.40451603424155
257490302,7344247826,37.755483468616255
257490303,13207897550,199.4130270083222
257490303,13680247507,29.579553570054344
257490303,4813000881,17.716075039790397
257490304,4845877793,68.11380559865714
257490304,13207897561,5.006030890266181
257490304,13680160814,44.02882334025017
257490354,10700612233,13.62486188402475
257490354,7349773874,10.457559362884554
257490370,13606511671,11.185939199198378
257490370,7349773874,34.935408310612225
257490371,7349773870,12.147342093711991
