u,v,length
2145282925,12501209543,9.955343510996146
2145282925,2145282908,11.545296015796776
2145287652,2145287656,18.70285250235341
2145287652,2145287653,30.782020945023326
2145287652,1940949871,20.607069172416292
2145287653,2145287652,30.782020945023326
2145287653,2626629438,15.888201728941421
2145287653,2626629460,5.895314980994743
2145287653,2145287654,36.88089469059661
2145287654,2045814011,37.75146514362417
2145287654,2626629453,20.738951724284206
2145287654,2407447521,21.738966874184726
2145287654,2045814005,20.731570782065553
2145287654,2145287653,36.88089469059661
2145287656,2145287652,18.70285250235341
2145287656,404025375,27.000173621663553
2145287656,2626629453,38.31129267825616
2145287656,2145282906,35.397393296527255
2145293893,11892335535,5.859769744977296
2145293893,9548810009,8.982733868992337
2145293893,12520994347,28.960689979874388
2145293894,2145293895,9.524286695127888
2145293894,2626629468,36.551289883095045
2145293894,11889977353,4.14654196362747
2145293895,12501640641,8.924640274076744
2145293895,2145293894,9.524286695127888
2145293895,12507578122,5.229564572918934
2145293895,2626629444,14.08505572817579
2407447511,12502926033,35.17566465182735
2407447516,12502926033,4.465169128704837
2407447516,1940500286,22.98291205760723
2407447516,331199702,41.40341879831823
2407447517,2045814011,6.191504171445549
2407447517,2045814020,32.604430833249104
2407447517,10160910240,31.417482317177594
2407447521,2145287654,21.738966874184726
2407447521,12507578120,6.8627650672090565
2407447521,2626629438,13.129135024649145
2407447521,12507578118,51.17027955675313
2586022962,9272873076,1.85767722801499
2586022962,2586022976,169.573721037812
2586022962,8972054212,33.8918365625413
2586022976,2586022962,169.57372103781194
2586022976,2586023000,17.348675262838935
2586022976,2586023008,24.953477529303033
2586022980,2586022985,46.80717449140792
2586022980,2609994179,5.096167847918232
2586022980,2609994158,6.983776586486101
2586022985,2586022989,27.9555409910322
2586022985,2586022980,46.80717449140791
2586022985,12501819067,29.21627599697416
2586022989,12501332191,11.509732782311787
2586022989,2586022985,27.9555409910322
2586022989,2651473572,11.088706890219164
2586022991,12501819067,2.7256237140722575
2586022991,2794184055,97.86485150538259
2586022991,2586023013,33.05512229208135
2586022992,12501332191,41.539722189519
2586022992,2586022993,15.752294597054135
2586022992,2586023004,10.868831776088111
2586022993,12506537156,15.096049490710957
2586022993,11892335547,15.388135039747405
2586022993,2586022992,15.752294597054135
2586023000,2586022976,17.348675262838935
2586023000,2586023019,14.589418462579355
2586023000,2609994180,9.429966050384273
2586023004,2586022992,10.868831776088111
2586023004,12506537153,34.23874903437422
2586023004,12506537155,5.014063815155051
2586023006,9538833657,10.957396600004072
2586023006,11892335563,24.687333511117814
2586023006,2609994189,31.299688580974877
2586023008,2586023010,4.17341122897019
2586023008,2586022976,24.953477529303033
2586023008,2609994186,13.175280363807335
2586023010,2586023008,4.17341122897019
2586023010,2586023043,22.09643172968161
2586023010,12506513646,9.060956066223264
2586023013,3178248261,5.8070582380235285
2586023013,12506549355,27.272352902348196
2586023013,2586022991,33.05512229208135
2586023016,12506537153,1.7792871907046937
2586023019,12506513646,2.9855508304425844
2586023019,2586023000,14.589418462579355
2586023019,2586023023,7.992956224617401
2586023023,2586023019,7.992956224617401
2586023023,2609994195,7.906263921982327
2586023023,213919423,21.181645736158686
2586023023,213919422,21.327891894841343
2586023030,3220768278,37.63645113323081
2586023030,2586023043,10.251610854954777
2586023030,10656640336,10.264736238477708
2586023043,2586023030,10.251610854954777
2586023043,2586023010,22.096431729681605
2586023043,2586023067,24.02270054787521
2586023047,9538833650,19.031481123372984
2586023067,2586023043,24.02270054787521
2586023067,12506513646,41.22947705709013
2586023067,13714969032,47.37997157969363
2586023070,3178248261,25.042702167154115
2586023070,10896030728,91.006466033039
2586023070,3178248264,15.968493821564826
2586023073,2586023096,23.80863474214564
2586023073,12501959762,26.30383808764553
2586023073,2794184042,29.54313261042575
2586023081,2145282925,19.481578550077447
2586023081,12506537156,42.27123848093973
2586023081,12501209541,9.749316594495165
2586023081,9517059026,3.0714687794334323
2586023086,3178248266,0.9023850270125529
2586023086,9484576049,27.179655603581672
2586023086,12501959762,9.087741678982054
2586023096,9484576049,12.916887349083819
2586023096,2586023073,23.80863474214564
2586023096,9484576047,17.862028640625397
2586023099,404025793,8.40211500733302
2586023099,404025784,10.159242610542721
2586023099,12501297047,14.04990719315748
2586023145,1637393712,29.240676030124916
2586023145,1620906596,95.61464452389455
2586023145,2586023150,5.799166727473158
2586023145,9484576047,54.81010095977752
2586023147,2586023151,6.221711235802322
2586023147,1637393712,16.590132620953785
2586023147,10896030728,8.856564984716483
2586023148,2621710321,9.078616529053399
2586023148,1620906561,20.0452897638688
2586023148,1620906557,24.085765894947492
2586023150,9484576057,14.993709967744088
2586023150,9205582433,35.87146637739123
2586023150,9484576065,18.369487545648767
2586023150,2586023145,5.799166727473158
2586023151,9484576059,8.04288495705139
2586023151,2586023172,58.21434173239026
2586023151,2586023147,6.221711235802322
2586023151,2586023158,7.2823264766574365
2586023154,2586023173,58.17041769089136
2586023154,1637393712,5.885607087964368
2586023154,9484576059,8.358860854285355
