u,v,length
50897901,1721865756,38.60216905623396
50897901,50897919,70.94742641773178
50897901,60052065,74.92697975917591
50897901,1721865897,22.861895329887084
50897919,1721865730,5.656917242835641
50897919,50897901,70.94742641773178
50897919,1252845744,39.129152687418184
50897923,1721865730,12.18640524809542
50899620,50899680,21.467951146927355
50899680,50899717,56.23761320453693
50899680,36607342,23.09486969909971
50899680,50899620,21.467951146927355
50899717,50899680,56.23761320453693
50899717,2179128302,8.940978950211013
50899717,1721865756,27.267118325322357
50899717,2485321566,121.00157422982119
52922360,2457608793,4.416822059166179
53556710,13626083758,7.802918485108839
53556710,29658387,10.614626208963625
53556710,12805621931,15.710426966707598
54965901,401526128,8.773030062917321
54965905,8961978488,4.185382974548324
55808169,9270977970,3.8823348285978025
55808169,8699043521,111.75762872552419
55808169,8699033082,86.40977039490467
55808194,1907446267,8.877832771663751
55808194,55808414,103.73283025235219
55808194,55808205,10.399058394718796
55808205,1907446268,22.309755131655734
55808205,1907446273,8.5226609414715
55808205,55808194,10.399058394718796
55808224,8699043521,19.045687377890047
55808224,1907446268,18.66004006597121
55808224,55808416,122.12271380453846
55808257,9270977970,106.33836628971429
55808257,55808416,38.8176957921953
55808257,389678269,49.783841208133296
55808279,2003729083,86.97380251294415
55808279,55808416,28.907136806849792
55808279,389678269,38.27695601388442
55808328,4638550919,7.253788749916553
55808328,55808414,6.022238197035037
55808328,55808437,89.7979286412224
55808350,304888579,15.20057167073291
55808350,1584198584,30.09670366240738
55808350,304888572,63.202552681234046
55808350,387491122,37.719198685778586
55808352,2143481181,19.333680376981338
55808352,2143274331,20.295767901257644
55808352,304888579,23.278755230501375
55808352,949014800,10.874209906988817
55808357,2143274331,5.376530948845362
55808357,304888647,18.35848257205423
55808357,148849104,44.56164521487905
55808367,2143274339,15.381983716586335
55808367,304888659,6.890269462048003
55808367,2143274335,21.07883971528209
55808414,55808328,6.022238197035037
55808414,389677959,22.201499076055033
55808414,55808194,103.73283025235219
55808414,8699033082,117.49273217162623
55808416,389678269,21.36704310186117
55808416,55808224,122.12271380453845
55808416,55808279,28.907136806849792
55808416,55808257,38.817695792195295
55808423,55808437,45.055282608145724
55808423,1686556837,26.164420684465238
55808423,1686556839,26.98985188372061
55808437,12087434866,6.682387834694885
55808437,55808423,45.055282608145724
55808437,1907446273,78.46913771223488
55808437,55808328,89.7979286412224
55808451,2143434279,4.705065507913641
55808451,55808512,33.90589776322782
55808451,50885147,16.828649792122828
55808451,13076788671,16.08067510520035
55808512,55808564,25.312927071657178
55808512,55808451,33.90589776322782
55808512,55808527,24.042477398632613
55808512,13076788674,21.089511304206695
55808518,13076788674,18.679510726396266
55808518,13076743992,19.854988584324406
55808518,13076788668,1.1916880550099032
55808518,13076788671,36.07651898286733
55808527,127284680,40.65740336916382
55808527,55808564,34.39727341396921
55808527,130170945,32.945291821890734
55808527,127284677,35.9665474694946
55808527,2143434279,38.13818354133551
55808527,55808512,24.042477398632613
55808564,55808527,34.39727341396921
55808564,13076788612,2.2816632898643934
55808564,55808512,25.312927071657178
55808564,13076743992,33.15552420280881
55808839,262817257,76.7600939365158
59817393,389678016,8.544214650561536
59817394,389678015,8.546160010314477
59817396,390545080,5.163962000233851
60052037,2480713275,4.733722736012911
60052037,9295001674,6.196818188932456
60052037,60052047,11.657976943125997
60052037,2129327680,46.52255962599436
60052038,9295001674,50.304517476896734
60052038,60052049,26.21521068754583
60052038,60052050,27.646439611043746
60052038,9295001644,12.501548305595433
60052040,2480713275,10.115853686858394
60052040,2129327701,22.581655211931917
60052040,838289894,28.659500190530302
60052042,2557544304,21.879427745165934
60052042,389677945,13.342946778883812
60052042,9295001725,4.083629469356016
60052047,60052037,11.657976943125997
60052047,389677942,12.70616020941038
60052047,389677943,25.121687899902607
60052048,60052049,10.583958143847719
60052048,389677926,18.498185526620773
60052048,13482439814,4.835262271717141
60052048,9295001674,66.85942708399678
60052049,60052048,10.583958143847719
60052049,60052050,28.5668798864264
60052049,60052038,26.21521068754583
60052049,389677927,21.030250238422795
60052050,417737948,5.552534943689744
60052050,60052049,28.5668798864264
60052050,60052038,27.646439611043746
60052050,389677937,12.358241565722784
60052050,389677928,34.72424056559822
60052054,9295001519,3.0374265693205915
60052054,1721865349,5.639662251299212
60052054,2129327636,19.871584388296007
60052061,389678275,7.820549058393955
60052065,1252845689,37.1430693096287
60052065,50897901,74.92697975917591
60052065,20979755,50.48245084326447
60654119,60654129,30.08599361139601
60654119,389678001,14.778913235461825
60654119,60654120,22.936829139895725
60654120,60654129,19.303436089148086
60654120,60654125,8.754101339488955
60654120,60654119,22.936829139895725
60654124,50897854,11.204818131696825
60654124,60654125,3.2276670684962636
60654124,13517050525,36.258881088605236
60654125,60654124,3.2276670684962636
60654125,60654120,8.754101339488955
60654125,13517050525,16.483482184417234
60654129,60654119,30.08599361139601
60654129,60654120,19.303436089148086
60654129,390545921,20.513384491105697
60654133,50897874,50.98074936445603
60682901,24960078,9.054780091471647
60682901,24960078,9.054780091471647
60682901,3707407640,15.373464962578398
60682901,3707407640,15.373464962578398
60682901,12777565794,3.0079864707005948
60683484,6416828778,330.24363011999196
60683484,10284044594,39.38723721496296
60683484,6416829901,46.90186393436718
60683485,6416828778,4.421528580732341
60683486,6416829909,4.132462825109656
60683487,6416829909,161.78225215407926
60683489,145467101,202.81645842041877
60683489,752183407,36.332067427851825
60683489,13329267792,35.49197414883269
60683491,390549404,155.3653688318528
60683491,6417828648,46.26783199931621
60683491,6417828663,44.165274658022746
60683492,11210222666,182.7592275648827
60683492,11211103601,46.25553707832899
60683494,11210195605,46.429887139199856
60683494,11211103625,39.9384606805399
60683494,11210222665,4.448201113789699
60683494,11210222666,4.46068425984054
60683495,390545093,4.3727185946384735
60683496,390545091,4.715782048697904
60683498,390545091,39.29698471192553
60683499,1410858638,42.800568836584624
60683499,306721696,47.24963354434345
60683499,390545093,191.76137150542155
60683501,1405087235,145.4908793123511
60683504,390549402,8.088357628660386
60683505,13689765347,44.61665339647482
60683505,11210287631,45.95438859657779
60683505,130169900,23.420789638846433
60683506,1410858638,4.180135154258117
60683507,9543509759,4.503935650997206
80927418,3311164626,5.640178076848122
80927418,3311164627,1.6036445033311055
80927418,4920594801,103.8465861737005
80927430,389678073,7.635199144908786
82759485,8961587193,4.10058178321468
82759526,8961875923,5.4990362251869565
82759533,439548282,82.91043601266688
82759533,8961876045,107.50928145682607
82759533,7168091404,35.92472767571328
82759536,8961876043,5.2195026189562626
82759587,390545039,11.278740935473609
82759604,8961587274,4.836001255026068
82759633,390545040,12.478792270697388
82759635,390545040,59.587506356093826
82759639,835055690,24.907701373213968
82759642,8961587275,4.720244365035715
82759662,8961509039,46.183841058104555
82759662,8961509043,46.57664466809129
82759662,8961478489,171.01838706294188
82759665,8961985504,34.437164080797565
82759667,8961875924,45.38286668173373
82759667,8961875923,46.13529443426581
82759667,82759668,14.137514996616662
82759668,82759667,14.137514996616662
87475456,8544407510,32.736208094712765
87475456,3725533837,94.02455427185414
87475456,87475463,51.72985101526042
87475456,50897854,73.14043763034731
87475463,304885460,6.701395758725046
87475463,87475456,51.72985101526042
87475463,8544407510,69.34066719500584
87486205,391169147,9.871827577129281
87486207,391169147,9.373236781975308
87858533,390543764,8.823631574788164
87858895,390543764,59.54644274733233
95378317,391180129,7.5253121689693865
95378334,400979103,11.523510953626346
95378357,701380387,4.469018928356364
95380046,391186799,7.625366889700184
95380051,390543739,7.485615776138088
123347786,389678133,4.105251747120996
123347984,389677909,4.819829309279498
123359419,1721792834,16.061408384593214
123360260,123360265,31.257034308276072
123360260,1721792844,18.91490578664275
123360260,1721792872,20.13030192437254
123360265,1721792796,13.07020498558983
123360265,1721792705,15.077636602303752
123360265,1721792728,7.185368326806154
123360265,123360260,31.257034308276072
127275360,13076743957,8.091490856580833
127283024,3996671928,14.374224047221649
127283024,389677904,72.75442402947569
127283024,2143404200,64.79392398672016
127284677,55808527,35.9665474694946
127284677,130170945,36.90333291444766
127284677,13076788612,44.94670135866641
127284680,55808527,40.65740336916382
127284680,2143434279,51.18178633820744
127284680,130170945,35.53523432894315
130167952,10284044594,3.252179937273327
130168009,389678171,9.306102117750966
130168011,9543509772,3.9394153258030955
130168072,130168182,105.15989286293062
130168072,13329539749,37.492387618287445
130168072,13329267792,4.468017328716342
130168075,6417828663,3.864393081963373
130168076,6417828648,4.259433708570534
130168079,11210287631,4.690509513001952
130168182,130168072,105.15989286293062
130168182,13689765347,3.906088689484732
130168182,10284068052,40.67147278180478
130168754,4546593998,105.28774192494404
130168754,752183411,60.770604546740884
130168754,389678021,41.05649661551628
130169805,1410858615,3.9625502233955325
130169858,390549402,90.2782157414262
130169900,60683505,23.420789638846433
130170127,3467902384,51.41677825910677
130170127,415409792,150.46981219653182
130170127,10283980376,35.65543074121235
130170135,3467902384,4.066784205036428
130170945,55808527,32.945291821890734
130170945,389677905,22.188697521097858
130170945,127284680,35.53523432894315
130170945,127284677,36.90333291444766
145465316,4552452596,56.23935493613951
145465408,145467101,21.124564517568427
145467035,13115612467,4.796055497078465
145467101,13115612467,34.97544848368599
145467101,60683489,202.81645842041877
145467101,145465408,21.124564517568427
145468461,13115612472,36.205175101500544
145468461,9543509759,93.30577578030731
145468461,4552452596,124.78788664704395
145468560,13115612472,4.305801247553951
148849104,2259572144,14.6109360161173
148849104,2259572141,21.45466404215024
148849104,55808357,44.56164521487904
148849104,949014803,2.952363986026935
152658550,152658557,11.035889119082185
152658557,152658550,11.035889119082185
152658557,4675716279,5.241909788664213
152658557,304886858,9.854833510947845
152658557,2259572227,59.06691833849747
152659386,1005007860,38.578147358197036
207713496,1365971798,3.66155218033782
207713502,1365971798,51.814051685311746
207713502,10615345428,60.20234105441766
207713505,1369085161,105.80997755523401
207713515,391188303,4.721327918282067
207713516,391188303,66.59294922472081
207713519,391188302,70.49851625941842
207713520,1365965623,4.8872709023643
207713522,10615345409,12.35405591264474
207713523,391188299,41.878502819506295
207713523,286266711,9.364655241133201
207713523,391188300,90.76257046152003
207713525,391188300,5.080996328458631
207713527,835054872,9.675940978002426
207713527,10579071063,100.19825259469552
207713527,1365965624,117.79797335302833
207713622,729406362,43.55002650668025
207713622,835054869,43.61339566920055
207713622,207713645,68.65761062893678
207713645,207713622,68.65761062893678
215726254,13730803786,76.2785636933812
215726254,3983181527,86.17360607725477
215726254,389678212,21.772412477561055
215726254,11845609742,84.71596630194742
239055718,2143441662,41.27749012530073
239055718,2143494207,15.011394366166863
239055718,13647896604,1.1499818518636555
239055725,2143402266,10.32548183277688
246693686,13230632133,8.282618426450634
249989991,391188296,7.810904482089293
249990004,10659335322,8.112590375116591
249990004,391188296,41.98708110119642
249990004,1365965642,150.0707237980236
249991437,12777579831,6.765236429733742
249991437,12777579831,6.765236429733742
249991437,24960082,7.395009411778719
249991437,24960082,7.395009411778719
250950596,1298515666,26.381950219725645
253807259,390545080,39.52193808895993
253807259,390549043,42.40617248045886
253807259,253807261,53.34173076064319
253807261,253807259,53.34173076064319
253807261,390545079,39.5413436855232
253807261,390549042,42.24415360542918
253807273,253807276,59.57781851325399
253807273,390548881,44.95558913358681
253807273,390545052,45.81941324914322
253807276,253807273,59.57781851325399
253807277,390548882,5.270832959556714
253807296,390548882,32.281971046744424
253809247,390539225,8.26216973582367
253809319,2144936277,10.85743991818349
253809319,2144936037,10.25663545675438
253809319,2143017770,13.420229332034515
253809319,2142966832,42.90249423292851
253809319,304886802,47.384356253329045
253815360,253815479,79.10947893679693
253815360,6336109110,58.41646155375852
253815360,727883346,62.27654070597487
253815363,253815479,6.724694658986132
253815363,253815365,23.887088687546054
253815363,253815365,50.669642056196906
253815365,304890340,10.876856325901617
253815365,253815363,23.887088687546054
253815365,253815363,50.669642056196906
253815479,253815363,6.724694658986132
253815479,3725533837,4.2525669123857375
253815479,253815360,79.10947893679693
257499574,410955201,8.84236965957475
257499581,410955199,8.287825293338706
260707894,700645346,8.257560921756056
260707895,700645347,8.415437572952573
262695469,439548279,12.966529029726125
262695485,8961875929,4.859344594831064
262732431,1176637072,17.96241267305153
262732431,389678027,16.728364897972565
262732431,8604490311,17.6572562116268
262732431,389678026,22.177503583672213
262732432,389678029,42.7754673709259
262732432,1176637072,7.123951245611541
262732432,389678028,30.366878373939212
262732432,807336387,48.48873348547107
262817257,262817259,20.171596862996026
262817257,55808839,76.7600939365158
262817257,1403960963,6.574500143402615
262817259,13172224488,40.147403996315056
262817259,262817257,20.171596862996026
262817259,340165033,23.116489435661215
272323963,391180770,28.69655668355848
272323963,860565933,35.96572819347862
272323963,860565936,46.514892459932575
281670312,700645317,9.39153236508009
286266711,207713523,9.364655241133201
286266760,10615345406,29.299320876527528
286266760,286266760,57.2217883327555
286266760,286266760,57.22178833275551
286266762,1365886403,5.043786611842031
286266838,1365965624,4.683744635445898
286268354,394502506,5.097054431630202
286268413,3081114197,7.3380645378860265
294528771,701378577,5.2863706760423215
294528879,391182681,4.683707746758684
294533335,390542274,7.3224585009703365
294533445,390549493,6.639591026209542
295265834,580005389,5.873222048965211
303248873,418970513,39.43554754977656
303248873,1224819130,57.87083531967555
303248873,1224819131,27.86918393304952
303248873,3725518657,3.384703531439951
303255353,391175824,10.284533811919083
303255446,389678003,8.67285481231
303455194,2143494816,9.026681181255654
303455194,304888601,52.338076899870806
303455194,1584198583,30.59295611640177
303455195,304888624,25.615971958067835
303455195,2498969332,12.898190281490422
303455195,303455206,18.686777773899312
303455195,1584193043,37.11895591466535
303455206,24959508,4.445583804825329
303455206,390548858,14.728704011812916
303455206,390548855,6.509934408546627
303455206,303455195,18.686777773899312
304885460,333554746,32.84046480102416
304885460,87475463,6.701395758725046
304885460,50897869,56.57805451962049
304886793,304886802,20.59352595681779
304886793,304886799,6.297522900351445
304886793,2144936037,34.13414906484896
304886793,2143241100,5.92494124279801
304886798,304886799,33.717093799983765
304886798,304886829,31.155927209103595
304886798,304886884,55.34060636910887
304886798,2498968777,17.918225440825406
304886798,1584198583,31.269236623906526
304886798,304886805,31.21918023935553
304886799,304886798,33.717093799983765
304886799,304886793,6.297522900351445
304886799,304886800,30.791629967905614
304886800,304886799,30.791629967905614
304886800,304886801,2.083005623266924
304886800,304886805,5.040442267829895
304886801,304886802,21.60669822118324
304886801,304886800,2.083005623266924
304886801,304886813,6.6917464158246105
304886802,304886831,27.187980741768826
304886802,304886793,20.59352595681779
304886802,304886801,21.60669822118324
304886802,253809319,47.384356253329045
304886804,304886813,28.36108200532483
304886804,304886808,7.67126879936352
304886804,304886807,32.90821043391718
304886805,304886800,5.040442267829895
304886805,304886827,4.265543876393439
304886805,304886798,31.21918023935553
304886806,304886807,29.333149258566422
304886806,304886827,4.405865763783476
304886806,304886813,3.8289251330994514
304886807,304886806,29.333149258566422
304886807,304886829,28.215115180670622
304886807,304886804,32.90821043391718
304886807,304890455,46.13306635480923
304886808,2143243545,8.171630480660912
304886808,304886831,12.640410810677565
304886808,304886804,7.67126879936352
304886813,304886804,28.36108200532483
304886813,304886806,3.8289251330994514
304886813,304886801,6.6917464158246105
304886827,304886829,12.446219611776472
304886827,304886805,4.265543876393439
304886827,304886806,4.405865763783476
304886829,304886807,28.215115180670622
304886829,304886798,31.155927209103595
304886829,304886827,12.446219611776472
304886831,304886808,12.640410810677565
304886831,304886802,27.187980741768826
304886831,304886832,43.97153564348335
304886832,2144936273,9.14980382060643
304886832,304886833,18.660914744222264
304886832,304886831,43.97153564348335
304886832,390539225,38.21949699847025
304886833,304886842,4.096028745251773
304886833,304886832,18.660914744222264
304886833,2142979211,7.076998710040653
304886842,304886833,4.096028745251773
304886842,304886844,17.670941649387377
304886842,2142268830,20.859739427409963
304886844,304886854,36.115715547205085
304886844,304886842,17.670941649387377
304886844,2142977080,11.978111585329053
304886844,2142268830,19.225259695534927
304886845,2142977080,5.631880988085679
304886845,304886848,11.869359273546747
304886845,2144936071,3.524902236415727
304886845,304886847,14.07201380744737
304886847,2143236878,12.16768804560815
304886847,304886848,8.74419931442708
304886847,2144936078,6.673542461158825
304886847,304886845,14.07201380744737
304886848,304886847,8.74419931442708
304886848,2143006368,5.4615635446338775
304886848,304886845,11.869359273546747
304886849,2144936277,7.982813329646227
304886849,2143236866,8.994385340259967
304886849,2143236878,19.18852522595245
304886851,304886877,14.799765874256089
304886851,304886854,23.09636985257147
304886851,2144869293,19.32808209108087
304886854,304886858,31.336862680448892
304886854,304886851,23.09636985257147
304886854,304886844,36.11571554720508
304886858,152658557,9.854833510947845
304886858,304886854,31.336862680448892
304886858,390539226,56.527672412047735
304886877,2142996868,6.058042427963562
304886877,2143006368,21.33026551716261
304886877,304886851,14.799765874256089
304886884,304886798,55.34060636910887
304886884,1584198584,23.393127215096648
304886884,2497429071,36.92622184459548
304886884,304886888,15.042151869699241
304886884,2498967290,37.65375579821748
304886888,2497429031,10.202192895920463
304886888,304886884,15.042151869699241
304886888,2144928236,17.704106041390748
304886888,2498967290,40.13580219819476
304886891,304886893,18.36291596905802
304886891,2142906510,16.476687774115394
304886891,2143235990,4.295904342579972
304886893,304886891,18.36291596905802
304886893,2142907800,35.58027138866875
304886893,2142906510,15.337433308098866
304888562,389678102,15.838319022541686
304888566,389689100,17.92773728826553
304888572,2498967369,19.222299948269576
304888572,2259572141,8.14927994252657
304888572,387491124,5.763652902347093
304888572,55808350,63.202552681234046
304888579,2143481180,13.183165483614964
304888579,55808350,15.20057167073291
304888579,55808352,23.27875523050138
304888583,2144928320,5.399798452321933
304888583,304888596,15.619414337226026
304888583,1584193043,27.389614104327762
304888583,2143481180,22.010601500031314
304888596,691068819,13.786831055152112
304888596,9271047154,1.8932644660000317
304888596,304888583,15.619414337226026
304888601,691068819,4.384585140135557
304888601,2498969332,9.522980072357015
304888601,303455194,52.33807689987081
304888608,2428746950,10.084783211634122
304888608,304888624,37.48384372299862
304888608,304888616,36.09699253947019
304888616,304888636,20.81036319710628
304888616,304888620,42.2547581433572
304888616,304888608,36.09699253947019
304888620,304888624,32.51028301665384
304888620,304888616,42.2547581433572
304888620,2144378630,25.780254393212797
304888624,304888620,32.51028301665384
304888624,303455195,25.615971958067835
304888624,304888608,37.48384372299862
304888636,390542250,28.909355802775618
304888636,304888616,20.81036319710628
304888636,2143274339,42.70486136428677
304888647,2143274335,22.271938616810615
304888647,55808357,18.35848257205423
304888647,12926544254,15.870101917995527
304888647,2143274333,9.93666572209335
304888651,12926544258,4.1357256333660795
304888651,12926544254,4.569643561886545
304888651,304888655,45.91552411160779
304888655,304888659,13.629346866278418
304888655,339275045,2.1674121534565005
304888655,304888651,45.91552411160779
304888659,304888655,13.629346866278418
304888659,390542249,35.153188335187444
304888659,55808367,6.890269462048003
304888694,390542243,22.063408946899433
304890332,390539233,8.195277964307346
304890340,253815365,10.876856325901617
304890340,389678102,12.37607357477405
304890340,389678103,12.266801618840844
304890341,389678103,15.671085729419875
304890455,387491118,4.429861886341742
304890455,304890468,67.05165072722738
304890455,304886807,46.13306635480923
304890468,2498967291,8.772093727449375
304890468,2498967295,9.3499013312744
304890468,304890455,67.05165072722738
304891850,2143489694,7.287274922885065
304891850,2143489694,7.287274922885065
304891850,2143488528,6.096808215255879
304891850,2143488528,6.096808215255879
304892018,13203459214,6.29131674283076
306721038,389677901,8.284115888207772
306721042,306725184,61.06284729012542
306721042,728157228,53.64099805834297
306721042,389678005,98.63674953331198
306721055,306721057,37.45190082120709
306721055,389677901,9.894322973672505
306721055,307371155,55.72015971925583
306721057,306721055,37.45190082120709
306721696,60683499,47.24963354434345
306721696,11211103601,10.064853346518245
306721696,11210195601,183.96671630397177
306721696,9962167028,39.52021733832134
306725184,307371155,61.65327804600988
306725184,306721042,61.06284729012542
306725184,390545043,59.73465661513554
306729822,306729825,54.2147538850669
306729822,13076743957,26.79621613387713
306729822,4917890706,88.56847884621374
306729825,306729822,54.2147538850669
307371155,8608123127,24.991564891409173
307371155,306725184,61.65327804600988
307371155,306721055,55.72015971925584
307371160,751988322,17.343095826795167
307371160,751988322,34.03056745432318
307371160,390545075,24.400607519665016
307371160,389678200,56.80453883628719
307371173,13835089526,1.340276518633091
313239199,389677892,7.997127395141712
316884454,2143235994,9.860652591618235
316884454,2142268461,29.509715571294393
316884454,2143241100,30.810595694822137
316884460,6336107778,18.517159506681573
316884460,6336107772,17.328419414805005
316884460,316884461,11.70344799684635
316884461,389678103,22.357871670354253
316884461,389677990,17.670917340682447
316884461,316884460,11.70344799684635
332171929,390548858,6.608787324347901
332338401,2144928313,0.6972944233523575
332338880,419511966,6.0277467024026015
332338881,419511966,48.723779208669825
332338922,391006073,28.573179558027658
333554744,1633441265,10.816551824733228
333554746,304885460,32.84046480102416
338484438,8608123056,116.0889365239135
338484438,551186189,68.59826731099415
338484438,389677897,61.67475379952669
338484439,389677897,6.277208448769627
339275045,304888655,2.1674121534565005
340165033,262817259,23.11648943566122
340174560,11030637809,5.401849073732957
340174560,390542245,29.90255182436101
340174560,2143515884,10.24738306461754
340174562,11030637808,2.8192128105162713
340174562,2495309274,10.315955257379917
340174562,2144929443,40.17056704388933
344196076,13653600364,1.350535418661687
344196093,13172224494,1.5540833837187684
344196105,13172224486,8.77038232236049
344196111,13172224488,11.60884994036636
344202170,12777579865,8.291437897004725
356321317,13230632133,7.579547158484801
356321326,394502524,6.6129512594923
356321357,356321364,8.142855505764603
356321357,394502524,32.009064946886795
356321357,394502524,44.14716972243875
356321357,394502525,19.56555053885872
356321364,356321357,8.142855505764603
356321371,394502522,7.265695716518349
356321424,394502522,33.196396448065336
356321424,1258687745,9.90834096331662
356321424,1271641004,13.110267129264502
371812129,13305245532,10.106794038177956
387461248,391180116,8.12207679459467
387461258,391180117,7.906320792631115
387491116,2259572903,47.54448697480213
387491116,389678277,18.77352178392183
387491116,2552749798,52.55044254685656
387491116,389678269,21.632371450537992
387491118,304890455,4.429861886341742
387491118,390539223,35.28370858176523
387491118,2498967290,42.74782504894879
387491122,2144928236,4.997255559606435
387491122,55808350,37.719198685778586
387491122,387491124,52.48413740876003
387491124,2143279521,10.668192121890273
387491124,304888572,5.763652902347093
387491124,2498967369,19.600309324100536
387491124,387491122,52.48413740876003
389677890,389678040,43.32921646873416
389677890,2143436406,8.077230125504595
389677890,389677907,14.546538924321034
389677890,1258706668,19.821299448805718
389677891,389678157,9.390418046238109
389677891,389678180,3.993094617304966
389677891,24959549,7.2325821146594
389677891,389678187,131.42620017484847
389677892,6028561929,7.5273503881582915
389677892,9156757736,33.44692373204216
389677892,313239199,7.997127395141712
389677892,389678032,102.62132691463746
389677894,13626089214,51.45662944865628
389677894,389678009,79.86579632671733
389677894,779168877,7.2143248865390746
389677897,338484439,6.277208448769627
389677897,338484438,61.67475379952669
389677897,2480697688,17.36756648012827
389677897,7311200695,72.0219547316011
389677901,306721038,8.284115888207772
389677901,7311200696,28.052156077524558
389677901,13626089215,67.97604975260302
389677901,306721055,9.894322973672505
389677902,1038790590,24.421237712188322
389677902,2078205535,7.920010555230064
389677902,390545068,37.47718572210628
389677902,2498969982,23.55578029991304
389677904,127283024,72.75442402947569
389677904,389678034,100.72800913276592
389677904,3996671926,28.601546204622583
